Participant	Block	Trial	Stimulus	Condition	CorrectResp	Code_CorrResp	Response_Code	Response_Time
23	1	42	<<<<<	congruent	left	2	2	546
23	1	43	--<--	neutral	left	2	2	457
23	1	44	<<<<<	congruent	left	2	2	398
23	1	45	--<--	neutral	left	2	2	422
23	1	46	--<--	neutral	left	2	2	342
23	1	47	<<<<<	congruent	left	2	2	497
23	1	48	>>>>>	congruent	right	3	3	430
23	1	49	<<><<	incongruent	right	3	3	431
23	1	50	>>>>>	congruent	right	3	3	430
23	1	51	<<><<	incongruent	right	3	3	868
23	1	52	<<<<<	congruent	left	2	2	443
23	1	53	>><>>	incongruent	left	2	2	539
23	1	54	>><>>	incongruent	left	2	2	447
23	1	55	<<><<	incongruent	right	3	3	450
23	1	56	--<--	neutral	left	2	2	405
23	1	57	<<<<<	congruent	left	2	2	431
23	1	58	>><>>	incongruent	left	2	2	462
23	1	59	-->--	neutral	right	3	3	420
23	1	60	<<<<<	congruent	left	2	2	417
23	1	61	<<<<<	congruent	left	2	2	446
23	1	62	-->--	neutral	right	3	3	401
23	1	63	--<--	neutral	left	2	2	396
23	1	64	--<--	neutral	left	2	2	371
23	1	65	-->--	neutral	right	3	3	393
23	1	66	<<<<<	congruent	left	2	2	386
23	1	67	<<><<	incongruent	right	3	2	394
23	1	68	>>>>>	congruent	right	3	3	434
23	1	69	<<><<	incongruent	right	3	3	387
23	1	70	<<><<	incongruent	right	3	3	505
23	1	71	--<--	neutral	left	2	2	360
23	1	72	>><>>	incongruent	left	2	3	395
23	2	1	>><>>	incongruent	left	2	2	690
23	2	2	>><>>	incongruent	left	2	2	498
23	2	3	<<><<	incongruent	right	3	2	447
23	2	4	<<><<	incongruent	right	3	3	653
23	2	5	-->--	neutral	right	3	3	456
23	2	6	<<><<	incongruent	right	3	3	571
23	2	7	>><>>	incongruent	left	2	2	515
23	2	8	-->--	neutral	right	3	3	403
23	2	9	<<<<<	congruent	left	2	2	445
23	2	10	>>>>>	congruent	right	3	3	370
23	2	11	-->--	neutral	right	3	3	483
23	2	12	--<--	neutral	left	2	2	413
23	2	13	>><>>	incongruent	left	2	3	333
23	2	14	-->--	neutral	right	3	3	395
23	2	15	<<<<<	congruent	left	2	2	387
23	2	16	--<--	neutral	left	2	2	427
23	2	17	<<<<<	congruent	left	2	2	396
23	2	18	--<--	neutral	left	2	2	451
23	2	19	<<><<	incongruent	right	3	3	547
23	2	20	<<<<<	congruent	left	2	2	364
23	2	21	>>>>>	congruent	right	3	3	384
23	2	22	<<><<	incongruent	right	3	3	780
23	2	23	<<><<	incongruent	right	3	3	543
23	2	24	>>>>>	congruent	right	3	3	452
23	2	25	>>>>>	congruent	right	3	3	423
23	2	26	>>>>>	congruent	right	3	3	373
23	2	27	>>>>>	congruent	right	3	3	395
23	2	28	<<<<<	congruent	left	2	2	404
23	2	29	--<--	neutral	left	2	2	431
23	2	30	>>>>>	congruent	right	3	3	321
23	2	31	<<<<<	congruent	left	2	2	427
23	2	32	>>>>>	congruent	right	3	3	379
23	2	33	>><>>	incongruent	left	2	3	433
23	2	34	>><>>	incongruent	left	2	2	651
23	2	35	>><>>	incongruent	left	2	2	485
23	2	36	>>>>>	congruent	right	3	3	493
23	2	37	<<<<<	congruent	left	2	2	396
23	2	38	--<--	neutral	left	2	2	435
23	2	39	<<><<	incongruent	right	3	2	326
23	2	40	-->--	neutral	right	3	3	307
23	2	41	--<--	neutral	left	2	2	474
23	2	42	-->--	neutral	right	3	3	371
23	2	43	>><>>	incongruent	left	2	2	281
23	2	44	>>>>>	congruent	right	3	3	224
23	2	45	<<><<	incongruent	right	3	2	312
23	2	46	<<<<<	congruent	left	2	2	401
23	2	47	>><>>	incongruent	left	2	2	568
23	2	48	-->--	neutral	right	3	3	309
23	2	49	<<><<	incongruent	right	3	2	320
23	2	50	--<--	neutral	left	2	2	426
23	2	51	<<<<<	congruent	left	2	2	457
23	2	52	--<--	neutral	left	2	2	446
23	2	53	-->--	neutral	right	3	3	385
23	2	54	>>>>>	congruent	right	3	3	391
23	2	55	<<><<	incongruent	right	3	3	697
23	2	56	>><>>	incongruent	left	2	2	633
23	2	57	--<--	neutral	left	2	2	417
23	2	58	--<--	neutral	left	2	2	383
23	2	59	<<<<<	congruent	left	2	2	390
23	2	60	--<--	neutral	left	2	2	352
23	2	61	-->--	neutral	right	3	3	353
23	2	62	<<<<<	congruent	left	2	2	402
23	2	63	--<--	neutral	left	2	2	381
23	2	64	>>>>>	congruent	right	3	3	356
23	2	65	<<<<<	congruent	left	2	2	295
23	2	66	<<><<	incongruent	right	3	2	443
23	2	67	>><>>	incongruent	left	2	2	539
23	2	68	-->--	neutral	right	3	3	449
23	2	69	>><>>	incongruent	left	2	2	419
23	2	70	-->--	neutral	right	3	2	323
23	2	71	-->--	neutral	right	3	3	413
23	2	72	<<><<	incongruent	right	3	3	583
24	1	1	<<<<<	congruent	left	2	2	544
24	1	2	-->--	neutral	right	3	3	547
24	1	3	>><>>	incongruent	left	2	2	677
24	1	4	-->--	neutral	right	3	3	530
24	1	5	--<--	neutral	left	2	2	499
24	1	6	>><>>	incongruent	left	2	2	588
24	1	7	>>>>>	congruent	right	3	3	506
24	1	8	>><>>	incongruent	left	2	2	832
24	1	9	>>>>>	congruent	right	3	3	494
24	1	10	<<<<<	congruent	left	2	2	475
24	1	11	>><>>	incongruent	left	2	2	575
24	1	12	<<<<<	congruent	left	2	2	428
24	1	13	<<<<<	congruent	left	2	2	459
24	1	14	-->--	neutral	right	3	3	464
24	1	15	-->--	neutral	right	3	3	514
24	1	16	>><>>	incongruent	left	2	2	622
24	1	17	-->--	neutral	right	3	3	373
24	1	18	<<<<<	congruent	left	2	2	488
24	1	19	>>>>>	congruent	right	3	3	466
24	1	20	<<><<	incongruent	right	3	3	926
24	1	21	>>>>>	congruent	right	3	3	464
24	1	22	>><>>	incongruent	left	2	2	530
24	1	23	>>>>>	congruent	right	3	3	421
24	1	24	<<><<	incongruent	right	3	3	622
24	1	25	<<><<	incongruent	right	3	3	513
24	1	26	<<<<<	congruent	left	2	2	495
24	1	27	<<><<	incongruent	right	3	3	460
24	1	28	<<<<<	congruent	left	2	2	480
24	1	29	>>>>>	congruent	right	3	3	473
24	1	30	<<><<	incongruent	right	3	3	527
24	1	31	>>>>>	congruent	right	3	3	496
24	1	32	<<><<	incongruent	right	3	3	554
24	1	33	<<><<	incongruent	right	3	3	496
24	1	34	-->--	neutral	right	3	3	461
24	1	35	>>>>>	congruent	right	3	3	433
24	1	36	-->--	neutral	right	3	3	433
24	1	37	>>>>>	congruent	right	3	3	495
24	1	38	<<><<	incongruent	right	3	3	570
24	1	39	--<--	neutral	left	2	2	498
24	1	40	-->--	neutral	right	3	3	432
24	1	41	-->--	neutral	right	3	3	462
24	1	42	>><>>	incongruent	left	2	2	591
24	1	43	>><>>	incongruent	left	2	2	556
24	1	44	>><>>	incongruent	left	2	2	546
24	1	45	-->--	neutral	right	3	3	441
24	1	46	>><>>	incongruent	left	2	2	521
24	1	47	--<--	neutral	left	2	2	474
24	1	48	-->--	neutral	right	3	3	450
24	1	49	<<><<	incongruent	right	3	3	718
24	1	50	>>>>>	congruent	right	3	3	484
24	1	51	--<--	neutral	left	2	2	493
24	1	52	<<<<<	congruent	left	2	2	473
24	1	53	<<<<<	congruent	left	2	2	418
24	1	54	<<><<	incongruent	right	3	3	603
24	1	55	--<--	neutral	left	2	2	554
24	1	56	--<--	neutral	left	2	2	465
24	1	57	<<><<	incongruent	right	3	3	641
24	1	58	>><>>	incongruent	left	2	2	537
24	1	59	--<--	neutral	left	2	2	446
24	1	60	--<--	neutral	left	2	2	448
24	1	61	<<<<<	congruent	left	2	2	497
24	1	62	--<--	neutral	left	2	2	383
24	1	63	--<--	neutral	left	2	2	483
24	1	64	<<<<<	congruent	left	2	2	414
24	1	65	>><>>	incongruent	left	2	2	552
24	1	66	--<--	neutral	left	2	2	463
24	1	67	>>>>>	congruent	right	3	3	483
24	1	68	<<><<	incongruent	right	3	3	570
24	1	69	--<--	neutral	left	2	2	468
24	1	70	<<<<<	congruent	left	2	2	506
24	1	71	>>>>>	congruent	right	3	3	519
24	1	72	-->--	neutral	right	3	3	504
24	2	1	<<><<	incongruent	right	3	3	551
24	2	2	--<--	neutral	left	2	2	478
24	2	3	>>>>>	congruent	right	3	3	469
24	2	4	--<--	neutral	left	2	2	491
24	2	5	>>>>>	congruent	right	3	3	516
24	2	6	>>>>>	congruent	right	3	3	514
24	2	7	<<<<<	congruent	left	2	2	511
24	2	8	>><>>	incongruent	left	2	2	853
24	2	9	--<--	neutral	left	2	2	536
24	2	10	-->--	neutral	right	3	3	554
24	2	11	--<--	neutral	left	2	2	465
24	2	12	-->--	neutral	right	3	3	469
24	2	13	--<--	neutral	left	2	2	492
24	2	14	>>>>>	congruent	right	3	3	531
24	2	15	-->--	neutral	right	3	3	407
24	2	16	>><>>	incongruent	left	2	2	590
24	2	17	>>>>>	congruent	right	3	3	414
24	2	18	--<--	neutral	left	2	2	505
24	2	19	>>>>>	congruent	right	3	3	469
24	2	20	>>>>>	congruent	right	3	3	389
24	2	21	<<><<	incongruent	right	3	3	641
24	2	22	<<<<<	congruent	left	2	2	537
24	2	23	>><>>	incongruent	left	2	2	617
24	2	24	-->--	neutral	right	3	3	462
24	2	25	-->--	neutral	right	3	3	497
24	2	26	<<<<<	congruent	left	2	2	462
24	2	27	-->--	neutral	right	3	3	435
24	2	28	--<--	neutral	left	2	2	512
24	2	29	--<--	neutral	left	2	2	416
24	2	30	>>>>>	congruent	right	3	3	430
24	2	31	-->--	neutral	right	3	3	430
24	2	32	<<><<	incongruent	right	3	3	586
24	2	33	>><>>	incongruent	left	2	2	863
24	2	34	<<<<<	congruent	left	2	2	421
24	2	35	>>>>>	congruent	right	3	3	512
24	2	36	-->--	neutral	right	3	3	463
24	2	37	>><>>	incongruent	left	2	2	842
24	2	38	-->--	neutral	right	3	3	538
24	2	39	-->--	neutral	right	3	3	416
24	2	40	>>>>>	congruent	right	3	3	475
24	2	41	>><>>	incongruent	left	2	2	654
24	2	42	>><>>	incongruent	left	2	2	521
24	2	43	<<<<<	congruent	left	2	2	459
24	2	44	<<><<	incongruent	right	3	3	557
24	2	45	<<><<	incongruent	right	3	3	608
24	2	46	<<<<<	congruent	left	2	2	482
24	2	47	<<><<	incongruent	right	3	3	741
24	2	48	<<><<	incongruent	right	3	3	528
24	2	49	<<><<	incongruent	right	3	3	528
24	2	50	<<<<<	congruent	left	2	2	513
24	2	51	>>>>>	congruent	right	3	3	433
24	2	52	<<<<<	congruent	left	2	2	510
24	2	53	>><>>	incongruent	left	2	2	618
24	2	54	<<><<	incongruent	right	3	3	508
24	2	55	>><>>	incongruent	left	2	2	663
24	2	56	--<--	neutral	left	2	2	499
24	2	57	<<><<	incongruent	right	3	3	634
24	2	58	<<<<<	congruent	left	2	2	482
24	2	59	--<--	neutral	left	2	2	396
24	2	60	>><>>	incongruent	left	2	2	530
24	2	61	-->--	neutral	right	3	3	499
24	2	62	--<--	neutral	left	2	2	495
24	2	63	>><>>	incongruent	left	2	2	522
24	2	64	-->--	neutral	right	3	3	506
24	2	65	>><>>	incongruent	left	2	2	551
24	2	66	<<<<<	congruent	left	2	2	400
24	2	67	<<><<	incongruent	right	3	3	739
24	2	68	>>>>>	congruent	right	3	3	463
24	2	69	<<<<<	congruent	left	2	2	483
24	2	70	--<--	neutral	left	2	2	398
24	2	71	<<><<	incongruent	right	3	3	547
24	2	72	<<<<<	congruent	left	2	2	443
25	1	1	-->--	neutral	right	3	3	489
25	1	2	>><>>	incongruent	left	2	2	545
25	1	3	--<--	neutral	left	2	2	454
25	1	4	<<<<<	congruent	left	2	2	459
25	1	5	>>>>>	congruent	right	3	3	463
25	1	6	--<--	neutral	left	2	2	467
25	1	7	>>>>>	congruent	right	3	3	412
25	1	8	>>>>>	congruent	right	3	3	469
25	1	9	--<--	neutral	left	2	2	381
25	1	10	--<--	neutral	left	2	2	310
25	1	11	-->--	neutral	right	3	3	399
25	1	12	>>>>>	congruent	right	3	3	407
25	1	13	<<<<<	congruent	left	2	2	402
25	1	14	<<<<<	congruent	left	2	2	366
25	1	15	>>>>>	congruent	right	3	3	542
25	1	16	>>>>>	congruent	right	3	3	356
25	1	17	>><>>	incongruent	left	2	3	405
25	1	18	--<--	neutral	left	2	2	385
25	1	19	<<<<<	congruent	left	2	2	454
25	1	20	<<><<	incongruent	right	3	3	567
25	1	21	>><>>	incongruent	left	2	2	434
25	1	22	>>>>>	congruent	right	3	3	480
25	1	23	<<<<<	congruent	left	2	2	380
25	1	24	-->--	neutral	right	3	3	449
25	1	25	<<><<	incongruent	right	3	2	388
25	1	26	<<><<	incongruent	right	3	3	553
25	1	27	-->--	neutral	right	3	3	495
25	1	28	<<><<	incongruent	right	3	3	553
25	1	29	--<--	neutral	left	2	2	495
25	1	30	>><>>	incongruent	left	2	2	538
25	1	31	-->--	neutral	right	3	3	650
25	1	32	<<><<	incongruent	right	3	3	530
25	1	33	<<><<	incongruent	right	3	3	546
25	1	34	<<<<<	congruent	left	2	2	426
25	1	35	-->--	neutral	right	3	3	535
25	1	36	>>>>>	congruent	right	3	3	522
25	1	37	>><>>	incongruent	left	2	2	506
25	1	38	<<><<	incongruent	right	3	3	535
25	1	39	>>>>>	congruent	right	3	3	569
25	1	40	>><>>	incongruent	left	2	2	546
25	1	41	<<><<	incongruent	right	3	3	594
25	1	42	<<<<<	congruent	left	2	2	497
25	1	43	-->--	neutral	right	3	3	477
25	1	44	<<<<<	congruent	left	2	2	484
25	1	45	>><>>	incongruent	left	2	2	601
25	1	46	>>>>>	congruent	right	3	3	491
25	1	47	--<--	neutral	left	2	2	390
25	1	48	<<><<	incongruent	right	3	3	555
25	1	49	--<--	neutral	left	2	2	419
25	1	50	<<><<	incongruent	right	3	3	527
25	1	51	>><>>	incongruent	left	2	2	557
25	1	52	>>>>>	congruent	right	3	3	469
25	1	53	<<<<<	congruent	left	2	2	523
25	1	54	>><>>	incongruent	left	2	2	506
25	1	55	--<--	neutral	left	2	2	504
25	1	56	>>>>>	congruent	right	3	3	454
25	1	57	-->--	neutral	right	3	3	504
25	1	58	--<--	neutral	left	2	2	407
25	1	59	<<<<<	congruent	left	2	2	479
25	1	60	<<><<	incongruent	right	3	3	504
25	1	61	<<<<<	congruent	left	2	2	531
25	1	62	-->--	neutral	right	3	3	469
25	1	63	>><>>	incongruent	left	2	2	539
25	1	64	>><>>	incongruent	left	2	2	525
25	1	65	<<<<<	congruent	left	2	2	526
25	1	66	>><>>	incongruent	left	2	2	582
25	1	67	--<--	neutral	left	2	2	488
25	1	68	<<><<	incongruent	right	3	3	700
25	1	69	-->--	neutral	right	3	3	480
25	1	70	--<--	neutral	left	2	2	520
25	1	71	-->--	neutral	right	3	3	364
25	1	72	-->--	neutral	right	3	3	430
25	2	1	<<<<<	congruent	left	2	2	420
25	2	2	<<<<<	congruent	left	2	2	463
25	2	3	<<><<	incongruent	right	3	3	484
25	2	4	-->--	neutral	right	3	3	555
25	2	5	>><>>	incongruent	left	2	2	529
25	2	6	>>>>>	congruent	right	3	3	482
25	2	7	-->--	neutral	right	3	3	428
25	2	8	<<<<<	congruent	left	2	2	459
25	2	9	--<--	neutral	left	2	2	496
25	2	10	<<<<<	congruent	left	2	2	569
25	2	11	>>>>>	congruent	right	3	3	420
25	2	12	>>>>>	congruent	right	3	3	479
25	2	13	--<--	neutral	left	2	2	426
25	2	14	>><>>	incongruent	left	2	2	473
25	2	15	<<><<	incongruent	right	3	3	620
25	2	16	<<<<<	congruent	left	2	2	387
25	2	17	<<><<	incongruent	right	3	3	551
25	2	18	-->--	neutral	right	3	3	462
25	2	19	-->--	neutral	right	3	3	435
25	2	20	-->--	neutral	right	3	3	419
25	2	21	--<--	neutral	left	2	2	430
25	2	22	>><>>	incongruent	left	2	2	526
25	2	23	<<><<	incongruent	right	3	3	557
25	2	24	>><>>	incongruent	left	2	2	578
25	2	25	<<<<<	congruent	left	2	2	478
25	2	26	<<><<	incongruent	right	3	3	438
25	2	27	<<><<	incongruent	right	3	3	547
25	2	28	>>>>>	congruent	right	3	3	473
25	2	29	<<><<	incongruent	right	3	3	620
25	2	30	>><>>	incongruent	left	2	2	481
25	2	31	-->--	neutral	right	3	3	506
25	2	32	-->--	neutral	right	3	3	454
25	2	33	--<--	neutral	left	2	2	458
25	2	34	-->--	neutral	right	3	3	479
25	2	35	<<<<<	congruent	left	2	2	454
25	2	36	<<<<<	congruent	left	2	2	489
25	2	37	>>>>>	congruent	right	3	3	483
25	2	38	-->--	neutral	right	3	3	445
25	2	39	>>>>>	congruent	right	3	3	432
25	2	40	<<><<	incongruent	right	3	3	556
25	2	41	>>>>>	congruent	right	3	3	498
25	2	42	<<<<<	congruent	left	2	2	337
25	2	43	>><>>	incongruent	left	2	2	556
25	2	44	--<--	neutral	left	2	2	483
25	2	45	>><>>	incongruent	left	2	2	600
25	2	46	<<><<	incongruent	right	3	3	599
25	2	47	-->--	neutral	right	3	3	535
25	2	48	--<--	neutral	left	2	2	460
25	2	49	<<<<<	congruent	left	2	2	682
25	2	50	--<--	neutral	left	2	2	492
25	2	51	-->--	neutral	right	3	3	548
25	2	52	<<><<	incongruent	right	3	3	756
25	2	53	>><>>	incongruent	left	2	2	654
25	2	54	<<<<<	congruent	left	2	2	442
25	2	55	--<--	neutral	left	2	2	429
25	2	56	>><>>	incongruent	left	2	2	538
25	2	57	>>>>>	congruent	right	3	3	463
25	2	58	-->--	neutral	right	3	3	404
25	2	59	>>>>>	congruent	right	3	3	431
25	2	60	>><>>	incongruent	left	2	2	571
25	2	61	>><>>	incongruent	left	2	2	485
25	2	62	>>>>>	congruent	right	3	3	462
25	2	63	<<><<	incongruent	right	3	3	561
25	2	64	>>>>>	congruent	right	3	3	412
25	2	65	>><>>	incongruent	left	2	2	531
25	2	66	--<--	neutral	left	2	2	391
25	2	67	>>>>>	congruent	right	3	3	431
25	2	68	<<><<	incongruent	right	3	3	649
25	2	69	--<--	neutral	left	2	2	436
25	2	70	--<--	neutral	left	2	2	373
25	2	71	<<<<<	congruent	left	2	2	426
25	2	72	--<--	neutral	left	2	2	348
26	1	1	>>>>>	congruent	right	3	3	501
26	1	2	>>>>>	congruent	right	3	3	496
26	1	3	<<><<	incongruent	right	3	3	632
26	1	4	>><>>	incongruent	left	2	2	589
26	1	5	-->--	neutral	right	3	3	506
26	1	6	<<<<<	congruent	left	2	2	473
26	1	7	--<--	neutral	left	2	2	495
26	1	8	<<<<<	congruent	left	2	2	412
26	1	9	>>>>>	congruent	right	3	3	473
26	1	10	<<><<	incongruent	right	3	2	401
26	1	11	<<<<<	congruent	left	2	2	568
26	1	12	--<--	neutral	left	2	2	481
26	1	13	-->--	neutral	right	3	3	490
26	1	14	<<><<	incongruent	right	3	3	562
26	1	15	-->--	neutral	right	3	3	429
26	1	16	>>>>>	congruent	right	3	3	475
26	1	17	-->--	neutral	right	3	3	435
26	1	18	>>>>>	congruent	right	3	3	435
26	1	19	<<><<	incongruent	right	3	3	575
26	1	20	<<<<<	congruent	left	2	2	412
26	1	21	<<<<<	congruent	left	2	2	535
26	1	22	<<><<	incongruent	right	3	3	678
26	1	23	--<--	neutral	left	2	2	453
26	1	24	-->--	neutral	right	3	3	427
26	1	25	--<--	neutral	left	2	2	551
26	1	26	<<<<<	congruent	left	2	2	431
26	1	27	--<--	neutral	left	2	2	446
26	1	28	>>>>>	congruent	right	3	3	449
26	1	29	>>>>>	congruent	right	3	3	434
26	1	30	>>>>>	congruent	right	3	3	388
26	1	31	>><>>	incongruent	left	2	2	490
26	1	32	--<--	neutral	left	2	2	421
26	1	33	-->--	neutral	right	3	3	387
26	1	34	<<><<	incongruent	right	3	3	521
26	1	35	>>>>>	congruent	right	3	3	396
26	1	36	>>>>>	congruent	right	3	3	483
26	1	37	--<--	neutral	left	2	2	538
26	1	38	--<--	neutral	left	2	2	432
26	1	39	<<><<	incongruent	right	3	3	509
26	1	40	>>>>>	congruent	right	3	3	492
26	1	41	-->--	neutral	right	3	3	438
26	1	42	>><>>	incongruent	left	2	2	454
26	1	43	<<><<	incongruent	right	3	3	520
26	1	44	<<<<<	congruent	left	2	2	411
26	1	45	<<><<	incongruent	right	3	3	469
26	1	46	>><>>	incongruent	left	2	2	444
26	1	47	--<--	neutral	left	2	2	462
26	1	48	-->--	neutral	right	3	3	529
26	1	49	>><>>	incongruent	left	2	2	482
26	1	50	>><>>	incongruent	left	2	2	491
26	1	51	>><>>	incongruent	left	2	2	453
26	1	52	<<><<	incongruent	right	3	3	458
26	1	53	<<<<<	congruent	left	2	2	399
26	1	54	--<--	neutral	left	2	2	410
26	1	55	>><>>	incongruent	left	2	2	484
26	1	56	<<<<<	congruent	left	2	2	445
26	1	57	-->--	neutral	right	3	3	510
26	1	58	<<<<<	congruent	left	2	2	461
26	1	59	-->--	neutral	right	3	3	435
26	1	60	>><>>	incongruent	left	2	2	481
26	1	61	<<<<<	congruent	left	2	2	442
26	1	62	>><>>	incongruent	left	2	2	507
26	1	63	<<><<	incongruent	right	3	3	427
26	1	64	-->--	neutral	right	3	3	505
26	1	65	-->--	neutral	right	3	3	407
26	1	66	<<<<<	congruent	left	2	2	402
26	1	67	--<--	neutral	left	2	2	413
26	1	68	<<><<	incongruent	right	3	3	505
26	1	69	>><>>	incongruent	left	2	2	515
26	1	70	--<--	neutral	left	2	2	404
26	1	71	>><>>	incongruent	left	2	2	524
26	1	72	>>>>>	congruent	right	3	3	431
26	2	1	--<--	neutral	left	2	2	544
26	2	2	<<><<	incongruent	right	3	3	531
26	2	3	<<><<	incongruent	right	3	3	500
26	2	4	-->--	neutral	right	3	3	480
26	2	5	<<><<	incongruent	right	3	3	457
26	2	6	--<--	neutral	left	2	2	384
26	2	7	--<--	neutral	left	2	2	499
26	2	8	<<><<	incongruent	right	3	3	449
26	2	9	<<><<	incongruent	right	3	3	544
26	2	10	<<><<	incongruent	right	3	3	422
26	2	11	<<<<<	congruent	left	2	2	403
26	2	12	<<<<<	congruent	left	2	2	415
26	2	13	-->--	neutral	right	3	3	365
26	2	14	-->--	neutral	right	3	3	384
26	2	15	<<><<	incongruent	right	3	2	499
26	2	16	<<><<	incongruent	right	3	3	496
26	2	17	-->--	neutral	right	3	3	460
26	2	18	--<--	neutral	left	2	2	418
26	2	19	<<<<<	congruent	left	2	2	477
26	2	20	>><>>	incongruent	left	2	3	468
26	2	21	--<--	neutral	left	2	2	490
26	2	22	>><>>	incongruent	left	2	2	656
26	2	23	<<<<<	congruent	left	2	2	445
26	2	24	<<><<	incongruent	right	3	3	493
26	2	25	>><>>	incongruent	left	2	2	583
26	2	26	<<<<<	congruent	left	2	2	452
26	2	27	>>>>>	congruent	right	3	3	470
26	2	28	>>>>>	congruent	right	3	3	398
26	2	29	>><>>	incongruent	left	2	2	485
26	2	30	-->--	neutral	right	3	3	416
26	2	31	>>>>>	congruent	right	3	3	569
26	2	32	>><>>	incongruent	left	2	2	404
26	2	33	>>>>>	congruent	right	3	3	665
26	2	34	<<><<	incongruent	right	3	3	641
26	2	35	-->--	neutral	right	3	3	490
26	2	36	<<<<<	congruent	left	2	2	453
26	2	37	>>>>>	congruent	right	3	3	441
26	2	38	-->--	neutral	right	3	3	428
26	2	39	>>>>>	congruent	right	3	3	459
26	2	40	<<><<	incongruent	right	3	3	479
26	2	41	--<--	neutral	left	2	2	425
26	2	42	>><>>	incongruent	left	2	2	548
26	2	43	>><>>	incongruent	left	2	2	537
26	2	44	>>>>>	congruent	right	3	3	445
26	2	45	<<<<<	congruent	left	2	2	370
26	2	46	<<<<<	congruent	left	2	2	421
26	2	47	-->--	neutral	right	3	3	402
26	2	48	-->--	neutral	right	3	3	398
26	2	49	--<--	neutral	left	2	2	422
26	2	50	<<><<	incongruent	right	3	2	466
26	2	51	-->--	neutral	right	3	3	597
26	2	52	--<--	neutral	left	2	2	452
26	2	53	>><>>	incongruent	left	2	2	598
26	2	54	<<<<<	congruent	left	2	2	532
26	2	55	-->--	neutral	right	3	3	454
26	2	56	--<--	neutral	left	2	2	458
26	2	57	>><>>	incongruent	left	2	3	384
26	2	58	<<<<<	congruent	left	2	2	422
26	2	59	>>>>>	congruent	right	3	3	419
26	2	60	<<<<<	congruent	left	2	2	417
26	2	61	>>>>>	congruent	right	3	3	398
26	2	62	>>>>>	congruent	right	3	3	500
26	2	63	--<--	neutral	left	2	2	418
26	2	64	--<--	neutral	left	2	2	416
26	2	65	<<<<<	congruent	left	2	2	538
26	2	66	>>>>>	congruent	right	3	3	400
26	2	67	-->--	neutral	right	3	2	504
26	2	68	>>>>>	congruent	right	3	3	469
26	2	69	>><>>	incongruent	left	2	2	507
26	2	70	>><>>	incongruent	left	2	2	504
26	2	71	--<--	neutral	left	2	2	501
26	2	72	>><>>	incongruent	left	2	2	449
27	1	1	-->--	neutral	right	3	3	475
27	1	2	--<--	neutral	left	2	2	419
27	1	3	>>>>>	congruent	right	3	3	495
27	1	4	--<--	neutral	left	2	2	396
27	1	5	<<<<<	congruent	left	2	2	389
27	1	6	<<<<<	congruent	left	2	2	366
27	1	7	--<--	neutral	left	2	2	371
27	1	8	--<--	neutral	left	2	2	386
27	1	9	>>>>>	congruent	right	3	3	368
27	1	10	>>>>>	congruent	right	3	3	386
27	1	11	<<<<<	congruent	left	2	2	348
27	1	12	<<><<	incongruent	right	3	2	412
27	1	13	--<--	neutral	left	2	2	410
27	1	14	>><>>	incongruent	left	2	2	546
27	1	15	--<--	neutral	left	2	2	410
27	1	16	>>>>>	congruent	right	3	3	436
27	1	17	<<><<	incongruent	right	3	3	530
27	1	18	>>>>>	congruent	right	3	3	436
27	1	19	<<<<<	congruent	left	2	2	451
27	1	20	<<<<<	congruent	left	2	2	407
27	1	21	--<--	neutral	left	2	2	387
27	1	22	>>>>>	congruent	right	3	3	379
27	1	23	--<--	neutral	left	2	2	370
27	1	24	>>>>>	congruent	right	3	3	389
27	1	25	-->--	neutral	right	3	3	429
27	1	26	--<--	neutral	left	2	2	382
27	1	27	<<<<<	congruent	left	2	2	372
27	1	28	>>>>>	congruent	right	3	3	379
27	1	29	>><>>	incongruent	left	2	2	416
27	1	30	--<--	neutral	left	2	2	367
27	1	31	-->--	neutral	right	3	3	417
27	1	32	>>>>>	congruent	right	3	3	853
27	1	33	<<><<	incongruent	right	3	2	379
27	1	34	<<<<<	congruent	left	2	2	417
27	1	35	<<<<<	congruent	left	2	2	382
27	1	36	>><>>	incongruent	left	2	2	499
27	1	37	-->--	neutral	right	3	3	416
27	1	38	>><>>	incongruent	left	2	3	522
27	1	39	<<><<	incongruent	right	3	3	460
27	1	40	<<<<<	congruent	left	2	2	371
27	1	41	-->--	neutral	right	3	3	437
27	1	42	>><>>	incongruent	left	2	2	624
27	1	43	<<><<	incongruent	right	3	3	485
27	1	44	>><>>	incongruent	left	2	2	510
27	1	45	<<><<	incongruent	right	3	3	539
27	1	46	>><>>	incongruent	left	2	2	400
27	1	47	-->--	neutral	right	3	3	427
27	1	48	>><>>	incongruent	left	2	2	395
27	1	49	>><>>	incongruent	left	2	2	497
27	1	50	<<<<<	congruent	left	2	2	414
27	1	51	-->--	neutral	right	3	3	475
27	1	52	>><>>	incongruent	left	2	2	466
27	1	53	<<><<	incongruent	right	3	3	504
27	1	54	-->--	neutral	right	3	3	421
27	1	55	<<><<	incongruent	right	3	3	513
27	1	56	<<><<	incongruent	right	3	3	479
27	1	57	-->--	neutral	right	3	3	426
27	1	58	-->--	neutral	right	3	3	439
27	1	59	>><>>	incongruent	left	2	2	423
27	1	60	<<<<<	congruent	left	2	2	388
27	1	61	<<><<	incongruent	right	3	3	492
27	1	62	-->--	neutral	right	3	3	406
