eval_corrans,eval_pic,flanker_type,trials.thisN,flanker_resp.keys,flanker_resp.corr,flanker_resp.rt,eval_resp.keys,eval_resp.corr,eval_resp.rt,flanker_stimulus,participant,years,date,sex,block,pic_valence,flanker_acc
g,pictures/2345.jpg,noncongr,465,num_2,1,0.60012744111,b,0,0.71679828933,PPVPP,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/9470.jpg,noncongr,466,num_1,1,0.550137990038,b,1,0.68346001429,XXRXX,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/5622.jpg,congr,467,num_1,0,0.633471418405,b,0,0.817021240247,MMMMM,18,21,2017_03_22_1206,m,5,positive,Error
g,pictures/4542.jpg,noncongr,468,num_3,1,0.617006985005,g,1,0.666778617189,VVWVV,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/9417.jpg,congr,469,None,0,,b,1,1.10011147533,WWWWW,18,21,2017_03_22_1206,m,5,negative,Error
b,pictures/6836.jpg,noncongr,470,num_3,1,0.683485958725,b,1,0.966796863941,MMXMM,18,21,2017_03_22_1206,m,5,negative,Correct
b,pictures/6561.jpg,congr,471,num_1,1,0.633503920166,b,1,0.816814825404,PPPPP,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/7220.jpg,congr,472,num_1,1,0.533503920073,b,0,0.95013171772,RRRRR,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/7359.jpg,noncongr,473,num_3,1,0.566821097629,g,0,0.900156806805,MMXMM,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/4250.jpg,noncongr,474,num_2,1,0.600159372785,g,1,1.13347369921,PPVPP,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/3185.jpg,congr,475,num_3,1,0.600146258017,b,1,0.783482822473,WWWWW,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/4007.jpg,congr,476,num_3,1,0.566819957225,g,1,0.666819957201,WWWWW,18,21,2017_03_22_1206,m,5,positive,Correct
g,pictures/4503.jpg,noncongr,477,num_3,1,0.566832216573,g,1,0.766807982931,VVXVV,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/9046.jpg,noncongr,478,num_2,1,0.533489094814,b,1,0.916800285107,RRMRR,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/7660.jpg,noncongr,479,num_3,1,0.500159372808,b,0,0.650132287992,PPXPP,18,21,2017_03_22_1206,m,5,positive,Correct
g,pictures/8116.jpg,congr,480,None,0,,b,0,2.7167703493,WWWWW,18,21,2017_03_22_1206,m,5,positive,Error
g,pictures/8041.jpg,noncongr,481,num_2,1,0.533494226635,b,0,1.20012430509,XXMXX,18,21,2017_03_22_1206,m,5,positive,Correct
g,pictures/4601.jpg,congr,482,num_2,1,0.63349650742,g,1,0.716790876701,VVVVV,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/9291.jpg,congr,483,num_3,1,0.600152245257,b,1,0.600314183859,WWWWW,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/4090.jpg,noncongr,484,num_2,1,0.616817961563,g,1,0.766817961587,PPVPP,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/9495.jpg,noncongr,485,None,0,,b,1,0.633460584446,MMPMM,18,21,2017_03_22_1206,m,5,negative,Error
g,pictures/6250.2.jpg,noncongr,486,None,0,,g,1,0.833366785548,VVRVV,18,21,2017_03_22_1206,m,5,positive,Error
b,pictures/9832.jpg,congr,487,num_2,1,0.666835067794,b,1,1.01681254455,MMMMM,18,21,2017_03_22_1206,m,5,negative,Correct
b,pictures/7136.jpg,noncongr,488,None,0,,b,1,1.60013114754,VVWVV,18,21,2017_03_22_1206,m,5,negative,Error
g,pictures/2224.jpg,noncongr,489,num_2,1,0.63350249466,b,0,0.900483820471,WWVWW,18,21,2017_03_22_1206,m,5,positive,Correct
g,pictures/8250.jpg,noncongr,490,num_1,1,0.783486814005,g,1,0.716805131873,MMPMM,18,21,2017_03_22_1206,m,5,positive,Correct
g,pictures/7240.jpg,noncongr,491,None,0,,g,1,0.783459443948,RRXRR,18,21,2017_03_22_1206,m,5,positive,Error
b,pictures/7359.jpg,congr,492,num_2,1,0.58349992882,g,0,0.583484818228,VVVVV,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/5199.jpg,congr,493,num_2,1,0.533481111866,g,1,0.516815680661,VVVVV,18,21,2017_03_22_1206,m,5,positive,Correct
g,pictures/4641.jpg,noncongr,494,num_3,1,0.583495367086,g,1,0.550144547364,VVXVV,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/3017.jpg,noncongr,495,num_2,1,0.516821667901,g,0,1.38345117611,XXVXX,18,21,2017_03_22_1206,m,5,negative,Correct
b,pictures/9912.jpg,congr,496,num_2,1,0.55014369206,b,1,0.683516464778,VVVVV,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/5849.jpg,congr,497,num_2,1,0.600173342857,g,1,0.667316322215,MMMMM,18,21,2017_03_22_1206,m,5,positive,Correct
b,pictures/9520.jpg,noncongr,498,num_2,1,0.533500498976,b,1,0.766818816774,WWMWW,18,21,2017_03_22_1206,m,5,negative,Correct
b,pictures/3051.jpg,congr,499,num_1,1,0.566806842457,b,1,0.51683991449,RRRRR,18,21,2017_03_22_1206,m,5,negative,Correct
g,pictures/8260.jpg,noncongr,500,num_2,1,0.600158517365,g,1,0.733304632944,RRVRR,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9599.jpg,congr,501,num_2,1,0.500060156803,b,1,0.75011546677,VVVVV,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9900.jpg,congr,502,num_2,1,0.516708196723,b,1,0.616835637949,MMMMM,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/1271.jpg,congr,503,num_2,1,0.516845046426,b,1,0.666735566687,VVVVV,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/4535.jpg,congr,504,num_2,1,0.533470563125,g,1,0.683488239534,MMMMM,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9043.jpg,noncongr,505,num_2,1,0.533497362863,b,1,0.850121739204,XXMXX,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/3160.jpg,noncongr,506,num_2,1,0.583372487454,b,1,0.766835352872,PPMPP,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/7250.jpg,noncongr,507,num_2,1,0.500037348596,g,1,0.516826229519,RRMRR,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/4650.jpg,congr,508,num_2,0,0.516825659317,g,1,0.650141126127,RRRRR,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/9031.jpg,noncongr,509,num_2,1,0.716835923027,b,1,0.633487384184,RRMRR,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/8208.jpg,noncongr,510,num_2,1,0.500037063379,g,1,0.866831076215,XXMXX,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/2799.jpg,noncongr,511,num_3,1,0.716809978592,b,1,1.05014112615,VVWVV,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/4645.jpg,noncongr,512,num_3,0,0.716813399806,g,1,0.666812829673,MMPMM,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/3160.jpg,congr,513,num_1,1,0.500046471949,b,1,0.58348025661,PPPPP,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/4310.jpg,noncongr,514,num_3,1,0.550207555294,g,1,0.650157092023,PPXPP,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9423.jpg,noncongr,515,num_1,1,0.533519315766,b,1,0.58349394158,VVPVV,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9432.jpg,congr,516,num_1,0,0.600156806875,g,0,0.650131147471,XXXXX,18,21,2017_03_22_1206,m,6,negative,Error
b,pictures/9590.jpg,noncongr,517,num_3,1,0.53347084811,b,1,0.883472843911,VVWVV,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/7289.jpg,congr,518,num_2,1,0.566827940173,g,1,0.683469707728,MMMMM,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/6241.jpg,noncongr,519,num_1,1,0.550156806945,b,1,0.783481111866,VVRVV,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/7135.jpg,congr,520,num_2,0,0.550164504559,b,1,1.28345887386,WWWWW,18,21,2017_03_22_1206,m,6,negative,Error
b,pictures/9830.jpg,congr,521,num_1,1,0.550132002798,b,1,0.683488809736,PPPPP,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9592.jpg,noncongr,522,num_3,1,0.550157947233,b,1,1.01681054884,RRXRR,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/7440.jpg,noncongr,523,num_2,1,0.566814540303,b,0,1.15009436919,WWMWW,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/5628.jpg,noncongr,524,num_3,1,0.616820242372,g,1,0.866799429758,RRWRR,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/8117.jpg,noncongr,525,num_3,1,0.600164504605,g,1,0.650148253771,VVXVV,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/5849.jpg,noncongr,526,num_2,0,0.666807982838,g,1,0.866795153241,XXRXX,18,21,2017_03_22_1206,m,6,positive,Error
g,pictures/4603.jpg,congr,527,num_3,1,0.583510477562,g,1,0.700479543884,WWWWW,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9140.jpg,noncongr,528,num_3,1,0.566808553063,b,1,1.23330577335,RRXRR,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/4624.jpg,noncongr,529,num_1,0,0.683467426919,g,1,0.950103777577,MMWMM,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/9927.jpg,noncongr,530,num_2,1,0.566850178177,b,1,1.40009864571,XXVXX,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9180.jpg,congr,531,num_2,1,0.583499928704,b,1,0.816833071993,MMMMM,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/2700.jpg,noncongr,532,num_2,1,0.783473129035,b,1,0.966811118997,WWVWW,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9120.jpg,congr,533,num_2,1,0.583517890191,b,1,0.683446899406,MMMMM,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/2691.jpg,congr,534,num_1,0,0.500052744173,b,1,0.716811404214,MMMMM,18,21,2017_03_22_1206,m,6,negative,Error
b,pictures/3051.jpg,noncongr,535,num_1,1,0.516692801146,b,1,0.533497077646,WWPWW,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/5820.jpg,noncongr,536,num_2,0,0.583480541594,b,0,1.40012259444,RRWRR,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/9592.jpg,congr,537,num_1,1,0.816843050648,b,1,0.666799429688,PPPPP,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/2362.jpg,congr,538,num_1,1,0.500206699944,b,0,0.66677205998,RRRRR,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9903.jpg,congr,539,num_1,1,0.600170491845,b,1,0.6168273699,RRRRR,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9290.jpg,congr,540,num_3,1,0.533505630796,b,1,1.25011318596,WWWWW,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9925.jpg,noncongr,541,num_1,1,0.616693371325,b,1,0.750492373481,XXPXX,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/6250.2.jpg,congr,542,num_1,0,0.600333285867,b,0,0.850073271547,XXXXX,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/9001.jpg,congr,543,num_2,1,0.616814255249,b,1,0.88348111196,MMMMM,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/7400.jpg,congr,544,num_1,1,0.500015965779,g,1,0.68349223095,RRRRR,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9002.jpg,congr,545,num_3,1,0.600137134665,g,0,0.833470848156,WWWWW,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9295.jpg,noncongr,546,None,0,,b,1,0.0168501782464,VVRVV,18,21,2017_03_22_1206,m,6,negative,Error
b,pictures/9832.jpg,noncongr,547,None,0,,g,0,0.983441482531,PPMPP,18,21,2017_03_22_1206,m,6,negative,Error
g,pictures/4640.jpg,congr,548,num_3,0,0.533501354279,b,0,0.600149109145,RRRRR,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/6561.jpg,noncongr,549,num_1,1,0.600158802583,g,0,0.600139700691,WWRWW,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/4310.jpg,congr,550,num_1,0,0.583491945872,b,0,0.916806272231,XXXXX,18,21,2017_03_22_1206,m,6,positive,Error
g,pictures/4650.jpg,noncongr,551,None,0,,b,0,0.900146543165,VVPVV,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/9452.jpg,congr,552,num_2,1,0.550150249503,b,1,0.750036778278,MMMMM,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/7282.jpg,noncongr,553,num_3,1,0.583491660655,g,1,0.666810833965,RRWRR,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/8021.jpg,noncongr,554,num_3,1,0.650133713498,g,1,0.78346343548,RRWRR,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/2155.jpg,congr,555,num_3,1,0.600130007137,g,1,0.933465716313,XXXXX,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/2208.jpg,noncongr,556,num_3,1,0.600152245257,g,1,0.600166500313,VVXVV,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/7460.jpg,congr,557,num_3,0,0.533508766908,g,1,0.500163649325,RRRRR,18,21,2017_03_22_1206,m,6,positive,Error
g,pictures/2344.jpg,congr,558,num_3,1,0.600158517482,b,0,0.833471988677,WWWWW,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9140.jpg,congr,559,num_1,1,0.550190448994,b,1,0.616814255132,PPPPP,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/5622.jpg,noncongr,560,num_3,0,0.500050463364,b,0,1.03346514609,WWPWW,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/9265.jpg,noncongr,561,num_3,1,0.60018189589,b,1,0.666826799628,PPXPP,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/7488.jpg,noncongr,562,num_3,1,0.716826514574,b,0,0.566822238034,MMWMM,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/2075.jpg,noncongr,563,num_2,1,0.683509052033,g,1,0.883455452626,XXMXX,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9584.jpg,noncongr,564,num_1,1,0.516835923074,b,1,1.18346400571,MMPMM,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9920.jpg,noncongr,565,num_3,1,0.633516749833,b,1,0.600150819751,MMXMM,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/8130.jpg,noncongr,566,num_2,1,0.616814255132,g,1,1.10013884539,XXMXX,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/7279.jpg,congr,567,num_2,1,0.550171632203,b,0,0.933492801152,MMMMM,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/2900.jpg,noncongr,568,num_2,1,0.600031361333,b,1,0.683470563148,XXVXX,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/7481.jpg,noncongr,569,num_3,0,0.666913185967,b,0,1.366827655,XXRXX,18,21,2017_03_22_1206,m,6,positive,Error
g,pictures/4006.jpg,congr,570,num_2,1,0.566820812644,g,1,0.983425801853,VVVVV,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/8510.jpg,noncongr,571,num_3,1,0.666687384248,g,1,0.666829365655,MMWMM,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/2141.jpg,noncongr,572,num_2,1,0.700163079076,b,1,1.05014882388,RRVRR,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/2389.jpg,congr,573,num_1,1,0.616807127604,b,0,0.616828225204,RRRRR,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/5460.jpg,noncongr,574,None,0,,b,0,0.783463720581,MMPMM,18,21,2017_03_22_1206,m,6,positive,Error
g,pictures/5628.jpg,congr,575,num_2,1,0.583475409891,g,1,0.766807127628,MMMMM,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/7390.jpg,noncongr,576,num_1,1,0.56681625091,b,0,0.633475694922,MMPMM,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/4572.jpg,congr,577,num_2,1,0.600191589445,g,1,0.833474839572,MMMMM,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/5890.jpg,congr,578,None,0,,g,1,1.5004382038,XXXXX,18,21,2017_03_22_1206,m,6,positive,Error
g,pictures/1999.jpg,congr,579,num_2,1,0.516865573823,b,0,0.86681111902,MMMMM,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/1340.jpg,congr,580,num_3,0,0.583368496038,g,1,0.633473984315,VVVVV,18,21,2017_03_22_1206,m,6,positive,Error
g,pictures/8021.jpg,congr,581,num_3,1,0.533482252387,g,1,0.866839059163,WWWWW,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9043.jpg,congr,582,None,0,,b,1,0.800148823997,RRRRR,18,21,2017_03_22_1206,m,6,negative,Error
g,pictures/4614.jpg,congr,583,num_1,1,0.500058161095,g,1,0.700011974317,PPPPP,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/4255.jpg,noncongr,584,num_2,1,0.566850748379,g,1,0.883432929404,PPMPP,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/3181.jpg,noncongr,585,num_3,1,0.533500213875,g,0,0.583476265194,PPWPP,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9419.jpg,noncongr,586,num_2,1,0.600005131797,b,1,0.75016222382,RRMRR,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/5301.jpg,congr,587,num_3,1,0.583493086277,g,1,0.700144262286,XXXXX,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/9430.jpg,noncongr,588,num_1,1,0.633498218027,b,1,0.78339272982,MMPMM,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9160.jpg,noncongr,589,num_3,1,0.500033642165,b,1,0.700165930088,VVWVV,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/5994.jpg,noncongr,590,num_3,0,0.500048752641,g,1,1.30013913044,VVRVV,18,21,2017_03_22_1206,m,6,positive,Error
b,pictures/6242.jpg,noncongr,591,num_2,1,0.616837633657,b,1,0.58343435498,WWMWW,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/8540.jpg,noncongr,592,num_1,1,0.516691660741,g,1,0.500173057779,XXPXX,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/2346.jpg,noncongr,593,num_1,1,0.500156521681,b,0,0.633771062014,WWPWW,18,21,2017_03_22_1206,m,6,positive,Correct
g,pictures/2391.jpg,congr,594,num_3,1,0.58348367794,g,1,1.08345488238,WWWWW,18,21,2017_03_22_1206,m,6,positive,Correct
b,pictures/6831.jpg,congr,595,num_1,1,0.566830220982,g,0,1.70038403419,RRRRR,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9903.jpg,noncongr,596,None,0,,b,1,1.01680741273,XXVXX,18,21,2017_03_22_1206,m,6,negative,Error
b,pictures/2301.jpg,congr,597,num_1,1,0.550158232334,b,1,0.85015452595,RRRRR,18,21,2017_03_22_1206,m,6,negative,Correct
b,pictures/9421.jpg,noncongr,598,num_2,1,0.616834782646,b,1,0.633544404875,PPMPP,18,21,2017_03_22_1206,m,6,negative,Correct
g,pictures/4610.jpg,noncongr,599,num_2,0,0.616810548818,b,0,1.03355837485,XXRXX,18,21,2017_03_22_1206,m,6,positive,Error
g,pictures/4530.jpg,congr,0,num_2,1,0.71682565927,b,0,1.43368695653,MMMMM,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/8467.jpg,noncongr,1,num_3,1,0.716828510282,g,1,1.01674953674,VVWVV,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/1660.jpg,noncongr,2,None,0,,g,1,1.38345146121,WWMWW,19,18,2017_03_21_1319,f,1,positive,Error
b,pictures/9253.jpg,congr,3,None,0,,b,1,1.08325502498,VVVVV,19,18,2017_03_21_1319,f,1,negative,Error
g,pictures/5994.jpg,noncongr,4,num_1,1,0.600154240848,g,1,1.18347227375,XXPXX,19,18,2017_03_21_1319,f,1,positive,Correct
b,pictures/6311.jpg,congr,5,None,0,,b,1,1.06691689242,VVVVV,19,18,2017_03_21_1319,f,1,negative,Error
b,pictures/8230.jpg,congr,6,None,0,,b,1,0.883676977945,WWWWW,19,18,2017_03_21_1319,f,1,negative,Error
b,pictures/6220.jpg,congr,7,num_3,1,0.666876122705,b,1,1.28359942976,WWWWW,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/6241.jpg,noncongr,8,num_3,1,0.550272558816,b,1,1.15041739133,PPWPP,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/3216.jpg,noncongr,9,num_3,1,0.650365217356,b,1,1.05022266577,RRWRR,19,18,2017_03_21_1319,f,1,negative,Correct
g,pictures/8280.jpg,congr,10,num_1,1,0.633504775469,g,1,1.00059900212,PPPPP,19,18,2017_03_21_1319,f,1,positive,Correct
b,pictures/6836.jpg,noncongr,11,num_3,1,0.683582038502,b,1,0.86681368493,MMXMM,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/1275.jpg,noncongr,12,None,0,,b,1,0.916938845301,PPXPP,19,18,2017_03_21_1319,f,1,negative,Error
b,pictures/6555.jpg,congr,13,None,0,,b,1,1.28345516743,VVVVV,19,18,2017_03_21_1319,f,1,negative,Error
b,pictures/9265.jpg,congr,14,num_2,1,0.750252601574,b,1,0.983440912329,VVVVV,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/3017.jpg,congr,15,num_1,1,0.700114326435,b,1,0.916926585953,RRRRR,19,18,2017_03_21_1319,f,1,negative,Correct
g,pictures/2224.jpg,congr,16,num_3,1,0.583621382713,g,1,1.61685958668,XXXXX,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/2398.jpg,noncongr,17,None,0,,b,0,4.96664490376,XXVXX,19,18,2017_03_21_1319,f,1,positive,Error
g,pictures/4625.jpg,noncongr,18,None,0,,g,1,4.53332401998,MMXMM,19,18,2017_03_21_1319,f,1,positive,Error
b,pictures/1271.jpg,congr,19,num_3,1,0.716891233111,b,1,0.600242623012,XXXXX,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/9611.jpg,congr,20,num_3,1,0.650142836734,b,1,0.550135424128,WWWWW,19,18,2017_03_21_1319,f,1,negative,Correct
g,pictures/8461.jpg,congr,21,num_2,1,0.666827655048,b,0,0.633818959352,MMMMM,19,18,2017_03_21_1319,f,1,positive,Correct
b,pictures/9331.jpg,congr,22,num_1,1,0.750167070539,b,1,1.01679002144,RRRRR,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/9561.jpg,congr,23,None,0,,b,1,1.30014739837,RRRRR,19,18,2017_03_21_1319,f,1,negative,Error
g,pictures/8120.jpg,noncongr,24,num_3,1,0.700153385522,g,1,3.50001282967,RRWRR,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/4310.jpg,congr,25,num_1,1,0.533497362863,b,0,0.900152815389,PPPPP,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/2158.jpg,congr,26,num_1,1,0.700160798267,g,1,3.46656764077,RRRRR,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/4645.jpg,congr,27,num_1,1,0.766945972922,g,1,1.34979843197,PPPPP,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/8531.jpg,noncongr,28,num_2,1,0.683515609358,b,0,1.40016307915,XXMXX,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/8130.jpg,noncongr,29,num_2,1,0.550196721335,g,1,0.91677462589,PPMPP,19,18,2017_03_21_1319,f,1,positive,Correct
b,pictures/2301.jpg,noncongr,30,num_2,1,0.51672017097,b,1,0.900133143296,PPMPP,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/9290.jpg,congr,31,None,0,,b,1,1.40012173902,RRRRR,19,18,2017_03_21_1319,f,1,negative,Error
g,pictures/4653.jpg,noncongr,32,num_3,1,0.816879828926,b,0,1.10011945828,MMXMM,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/4090.jpg,congr,33,None,0,,b,0,1.49981097644,VVVVV,19,18,2017_03_21_1319,f,1,positive,Error
b,pictures/9301.jpg,congr,34,num_3,1,0.61683335714,b,1,0.933446614305,WWWWW,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/9421.jpg,congr,35,num_1,1,0.600177904591,b,1,1.45012344979,PPPPP,19,18,2017_03_21_1319,f,1,negative,Correct
g,pictures/5460.jpg,noncongr,36,num_1,1,0.633487954387,g,1,0.966859301552,MMPMM,19,18,2017_03_21_1319,f,1,positive,Correct
b,pictures/9590.jpg,congr,37,num_1,1,0.716864718474,b,1,0.816861297237,RRRRR,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/3061.jpg,congr,38,num_1,1,0.516682537389,b,1,1.01679030654,PPPPP,19,18,2017_03_21_1319,f,1,negative,Correct
g,pictures/8117.jpg,noncongr,39,num_1,1,0.500041340012,g,1,1.13346286525,VVPVV,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/5849.jpg,congr,40,num_3,1,0.633339985739,g,1,1.5668128297,WWWWW,19,18,2017_03_21_1319,f,1,positive,Correct
b,pictures/1111.jpg,congr,41,None,0,,b,1,0.75012658583,PPPPP,19,18,2017_03_21_1319,f,1,negative,Error
b,pictures/9590.jpg,noncongr,42,num_2,1,0.56669736281,b,1,0.66681197437,WWMWW,19,18,2017_03_21_1319,f,1,negative,Correct
g,pictures/7291.jpg,noncongr,43,num_3,1,0.750155381276,g,1,1.06679885951,VVWVV,19,18,2017_03_21_1319,f,1,positive,Correct
b,pictures/6020.jpg,noncongr,44,num_2,1,0.73346001422,b,1,0.950121168862,PPMPP,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/9409.jpg,congr,45,num_1,1,0.700166215189,b,1,1.86677034933,RRRRR,19,18,2017_03_21_1319,f,1,negative,Correct
b,pictures/2900.jpg,noncongr,46,num_3,1,0.716834497522,b,1,1.06680000003,PPXPP,19,18,2017_03_21_1319,f,1,negative,Correct
g,pictures/2155.jpg,noncongr,47,None,0,,b,0,2.40003136138,XXPXX,19,18,2017_03_21_1319,f,1,positive,Error
b,pictures/9941.jpg,congr,48,num_1,1,0.733493656386,b,1,1.48346115462,RRRRR,19,18,2017_03_21_1319,f,1,negative,Correct
g,pictures/4600.jpg,noncongr,49,num_2,1,0.600144262309,g,1,0.833449180354,RRMRR,19,18,2017_03_21_1319,f,1,positive,Correct
g,pictures/8467.jpg,congr,50,num_3,0,0.716677975724,g,1,2.35008809692,VVVVV,19,18,2017_03_21_1319,f,1,positive,Error
b,pictures/2141.jpg,congr,51,None,0,,b,1,1.71679600852,RRRRR,19,18,2017_03_21_1319,f,1,negative,Error
